=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7438
Mean Deletion AUC: 0.4071
Number of audio files evaluated: 814

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
28808-1-0-11	0.0597	0.0255
28808-1-0-2	0.9994	0.7897
28808-1-0-3	0.0175	0.0070
28808-1-0-4	0.1703	0.0932
28808-1-0-5	0.1748	0.0508
28808-1-0-6	0.0706	0.0431
28808-1-0-7	0.0950	0.0535
28808-1-0-8	0.2410	0.0635
28808-1-0-9	0.1332	0.0308
28808-1-1-0	0.0807	0.0597
28808-1-1-1	0.0527	0.0407
2937-1-0-0	1.0000	0.9999
30344-3-0-0	0.9877	0.9119
30344-3-0-1	0.9356	0.9450
30344-3-0-3	0.9890	0.9754
30344-3-0-4	0.9886	0.9889
34050-7-0-0	0.9616	0.0245
34050-7-1-0	0.9779	0.1244
34050-7-2-0	0.9812	0.0775
34050-7-3-0	0.9883	0.0490
34050-7-4-0	0.9835	0.0130
34050-7-5-0	0.9805	0.0624
34050-7-6-0	0.9430	0.1738
35628-3-0-0	0.9933	0.9851
39847-5-0-0	0.9436	0.8204
39847-5-0-1	0.9319	0.8747
39847-5-0-10	0.9415	0.8026
39847-5-0-11	0.9424	0.8009
39847-5-0-12	0.9365	0.7687
39847-5-0-2	0.9579	0.6878
39847-5-0-3	0.9270	0.7865
39847-5-0-4	0.9425	0.8070
39847-5-0-5	0.8955	0.8471
39847-5-0-6	0.9372	0.8258
39847-5-0-7	0.9298	0.7902
39847-5-0-8	0.9412	0.8412
39847-5-0-9	0.9545	0.8851
39847-5-1-0	0.9470	0.6395
41306-3-0-10	0.9166	0.4474
41306-3-0-13	0.9710	0.6351
41306-3-0-4	0.9724	0.4222
51024-3-0-16	0.9933	0.0907
51024-3-0-2	0.9699	0.7025
51024-3-0-23	0.9812	0.3866
51024-3-0-3	0.9886	0.0358
54086-1-0-0	1.0000	0.9999
54086-1-1-0	1.0000	0.9999
54086-1-2-0	0.9955	0.9985
59513-3-0-0	0.9776	0.9801
59513-3-0-1	0.9496	0.9444
59513-3-0-3	0.9622	0.8413
59513-3-0-4	0.9595	0.9931
66115-1-0-0	0.9617	0.0045
66115-1-0-1	0.4994	0.0030
69661-3-0-14	0.8645	0.5894
69661-3-0-23	0.9636	0.5059
69661-3-0-29	0.9506	0.4374
7062-6-0-0	0.9955	0.2058
71312-3-0-1	0.9670	0.8873
71312-3-0-2	0.9859	0.0732
71312-3-0-4	0.9805	0.1215
71312-3-0-5	0.9756	0.2890
72220-3-0-0	0.9619	0.0566
72220-3-2-2	0.9821	0.3745
72220-3-2-3	0.9863	0.4050
72220-3-2-4	0.9889	0.2359
72538-3-0-0	0.9624	0.8574
72538-3-0-1	0.9927	0.5486
72538-3-0-3	0.9759	0.7891
72538-3-0-4	0.9642	0.6790
73524-0-0-0	0.3509	0.2666
73524-0-0-101	0.2931	0.1914
73524-0-0-105	0.3427	0.2365
73524-0-0-113	0.3288	0.2388
73524-0-0-114	0.2856	0.2403
73524-0-0-126	0.3141	0.2338
73524-0-0-127	0.2891	0.2617
73524-0-0-128	0.3335	0.2667
73524-0-0-133	0.3133	0.2822
73524-0-0-137	0.2646	0.2488
73524-0-0-2	0.1914	0.0644
73524-0-0-23	0.2269	0.1905
73524-0-0-30	0.3276	0.2128
73524-0-0-31	0.4116	0.2434
