=== AUDIO SALIENCY MAP EVALUATION (WAV2VEC2) ===

Mean Insertion AUC: 0.7823
Mean Deletion AUC: 0.4928
Number of audio files evaluated: 837

Detailed Results:
Audio Name	Insertion AUC	Deletion AUC
208652-8-2-0	0.8456	0.1650
208652-8-4-0	0.8686	0.2432
208652-8-6-0	0.6988	0.0454
209672-3-0-0	0.9912	0.2779
209672-3-3-0	0.9711	0.1120
209672-3-6-0	0.9490	0.1513
209672-3-8-0	0.9933	0.1978
22973-3-0-0	0.9894	0.9247
22973-3-0-1	0.9889	0.9428
22973-3-0-2	0.9891	0.9036
23218-5-0-0	0.7908	0.1297
24076-1-0-0	0.9257	0.8011
24076-1-1-0	0.9523	0.8067
25037-6-0-0	0.9454	0.2462
25037-6-1-0	0.9081	0.2935
26173-8-0-0	0.9319	0.6720
26255-3-0-0	0.9999	0.8052
26255-3-13-1	0.8696	0.2674
26255-3-6-0	0.3841	0.0019
26255-3-8-0	0.8739	0.8751
26344-4-0-0	0.9672	0.3709
26344-4-1-0	0.9647	0.5851
27070-2-0-0	0.7583	0.1407
27070-2-0-2	0.8735	0.3284
27070-2-0-3	0.7328	0.4049
27070-2-0-4	0.6575	0.3615
27070-2-0-5	0.8825	0.6452
27070-2-0-7	0.8283	0.1364
27070-2-0-8	0.6937	0.2864
28808-1-0-0	0.9390	0.8003
28808-1-0-1	0.9678	0.8072
28808-1-0-10	0.1082	0.0677
28808-1-0-11	0.0635	0.0366
28808-1-0-2	0.9715	0.8057
28808-1-0-3	0.0125	0.0112
28808-1-0-4	0.0795	0.0865
28808-1-0-5	0.0942	0.0901
28808-1-0-6	0.0838	0.0765
28808-1-0-7	0.0968	0.1025
28808-1-0-8	0.2632	0.1968
28808-1-0-9	0.1137	0.0445
28808-1-1-0	0.1144	0.0642
28808-1-1-1	0.0895	0.0290
2937-1-0-0	0.9609	0.8017
30344-3-0-0	0.9845	0.9182
30344-3-0-1	0.9845	0.8035
30344-3-0-3	0.9927	0.9455
30344-3-0-4	0.9931	0.7945
34050-7-0-0	0.9791	0.0674
34050-7-1-0	0.9332	0.0697
34050-7-2-0	0.9588	0.2137
34050-7-3-0	0.9410	0.4067
34050-7-4-0	0.9962	0.0180
34050-7-5-0	0.9690	0.2563
34050-7-6-0	0.9078	0.6034
35628-3-0-0	0.9756	0.8014
39847-5-0-0	0.9204	0.7152
39847-5-0-1	0.9711	0.7049
39847-5-0-10	0.9574	0.6960
39847-5-0-11	0.9603	0.6751
39847-5-0-12	0.8863	0.7543
39847-5-0-2	0.9436	0.7504
39847-5-0-3	0.9444	0.8178
39847-5-0-4	0.9494	0.7023
39847-5-0-5	0.8624	0.7470
39847-5-0-6	0.9218	0.8015
39847-5-0-7	0.9360	0.6173
39847-5-0-8	0.9189	0.6898
39847-5-0-9	0.8627	0.7481
39847-5-1-0	0.9499	0.6162
41306-3-0-10	0.9778	0.9397
41306-3-0-13	0.9844	0.8025
41306-3-0-4	0.9848	0.9024
51024-3-0-16	0.9847	0.3159
51024-3-0-2	0.9933	0.8829
51024-3-0-23	0.9866	0.4582
51024-3-0-3	0.9845	0.3665
54086-1-0-0	0.9650	0.8080
54086-1-1-0	0.9697	0.8075
54086-1-2-0	0.8441	0.8012
59513-3-0-0	0.9889	0.9404
59513-3-0-1	0.9890	0.8048
59513-3-0-3	0.9747	0.7953
59513-3-0-4	0.9933	0.8033
66115-1-0-0	0.8440	0.0023
66115-1-0-1	0.0483	0.1082
69661-3-0-14	0.9845	0.9312
69661-3-0-23	0.9756	0.9294
69661-3-0-29	0.9920	0.9367
7062-6-0-0	0.9757	0.5622
71312-3-0-1	0.9793	0.9021
71312-3-0-2	0.9853	0.2150
71312-3-0-4	0.9889	0.2478
71312-3-0-5	0.9787	0.2580
72220-3-0-0	0.9880	0.3744
72220-3-2-2	0.9866	0.3803
72220-3-2-3	0.9921	0.9409
72220-3-2-4	0.9801	0.1250
72538-3-0-0	0.9713	0.9570
72538-3-0-1	0.9889	0.7142
72538-3-0-3	0.9972	0.8174
72538-3-0-4	0.9933	0.7854
73524-0-0-0	0.7344	0.5172
73524-0-0-101	0.5134	0.5630
73524-0-0-105	0.5957	0.5841
73524-0-0-113	0.7266	0.5006
73524-0-0-114	0.5710	0.4642
73524-0-0-126	0.4706	0.4511
73524-0-0-127	0.6631	0.3911
73524-0-0-128	0.6296	0.4876
73524-0-0-133	0.4705	0.4196
73524-0-0-137	0.5706	0.5182
73524-0-0-2	0.5849	0.2250
73524-0-0-23	0.7595	0.3971
73524-0-0-30	0.7690	0.5059
73524-0-0-31	0.6166	0.3322
73524-0-0-32	0.7313	0.2904
73524-0-0-5	0.6846	0.4695
73524-0-0-52	0.7575	0.6050
73524-0-0-54	0.3072	0.1213
73524-0-0-6	0.6590	0.4443
